strain_1,strain_2,shared_components,Source_1,Source_2,Pair_Type
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883355.1_ASM2888335v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_002189175.1_ASM218917v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,4,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_002187665.1_ASM218766v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002189175.1_ASM218917v1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002411905.1_ASM241190v1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026334695.1_PDT001494311.1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_031033265.1_PDT001776407.1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_002187665.1_ASM218766v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_033336615.1_ASM3333661v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031033265.1_PDT001776407.1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,GCA_022964835.1_ASM2296483v1_genomic.fasta,3,Human,Human,Human-Human
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_041023095.1_ASM4102309v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_036986615.1_ASM3698661v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_036986375.1_ASM3698637v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_036986635.1_ASM3698663v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_024988895.1_ASM2498889v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_025548435.1_ASM2554843v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_021494305.1_ASM2149430v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_034196275.1_PDT002019018.1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,4,Environment,Animal,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_018789895.1_ASM1878989v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883335.1_ASM2888333v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_002186705.1_ASM218670v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_026347375.1_PDT001493769.1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_021876975.1_PDT001197669.1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,4,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_959610255.1_CRESA-KP144-220721_contigs_filtered.fa.gz_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_026347375.1_PDT001493769.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186705.1_ASM218670v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002934815.1_ASM293481v1_genomic.fasta,GCA_015208935.1_ASM1520893v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_024475125.1_PDT001370387.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026347375.1_PDT001493769.1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_002186855.1_ASM218685v1_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_024475125.1_PDT001370387.1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002186855.1_ASM218685v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_002186855.1_ASM218685v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186855.1_ASM218685v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_021876975.1_PDT001197669.1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_015265905.1_ASM1526590v1_genomic.fasta,GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_959609695.1_CRESA-KP228-merged_contigs_filtered.fa.gz_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,5,Human,Human,Human-Human
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_016652065.1_ASM1665206v1_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_900407125.1_De_novo_assembly_of_KCRI_isolate_R0003_315_genomic.fasta,GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_002187665.1_ASM218766v1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,3,Human,Human,Human-Human
GCA_964207575.1_FFSG_57-PUS.1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,3,Human,Human,Human-Human
GCA_015265905.1_ASM1526590v1_genomic.fasta,GCA_959609755.1_CRESA-16431-220705_contigs_filtered.fa.gz_genomic.fasta,3,Human,Human,Human-Human
GCA_030398485.1_CPCKP2_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_030398485.1_CPCKP2_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_030398485.1_CPCKP2_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_030398485.1_CPCKP2_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_041023095.1_ASM4102309v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986375.1_ASM3698637v1_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986635.1_ASM3698663v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986575.1_ASM3698657v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_037164945.1_ASM3716494v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986475.1_ASM3698647v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_903110795.1_CHZ6_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_903111615.1_CHZ16-Q1444_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_024609285.1_ASM2460928v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986535.1_ASM3698653v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986615.1_ASM3698661v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047695.1_PDT001725777.1_genomic.fasta,GCA_031047955.1_PDT001725765.1_genomic.fasta,4,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,4,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_031174745.1_PDT001873524.1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_022550215.1_ASM2255021v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047955.1_PDT001725765.1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,4,Human,Human,Human-Human
GCA_021876975.1_PDT001197669.1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,3,Human,Human,Human-Human
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047695.1_PDT001725777.1_genomic.fasta,GCA_016652065.1_ASM1665206v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016652065.1_ASM1665206v1_genomic.fasta,GCA_031174745.1_PDT001873524.1_genomic.fasta,3,Human,Human,Human-Human
GCA_016652065.1_ASM1665206v1_genomic.fasta,GCA_022530765.1_ASM2253076v1_genomic.fasta,3,Human,Human,Human-Human
GCA_016652065.1_ASM1665206v1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,3,Human,Human,Human-Human
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_036986635.1_ASM3698663v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_037164945.1_ASM3716494v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_903110795.1_CHZ6_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_903111615.1_CHZ16-Q1444_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,4,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,4,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986375.1_ASM3698637v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986635.1_ASM3698663v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986455.1_ASM3698645v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_037164945.1_ASM3716494v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986475.1_ASM3698647v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986535.1_ASM3698653v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986735.1_ASM3698673v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986575.1_ASM3698657v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_031047695.1_PDT001725777.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026326415.1_PDT001494786.1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,3,Human,Human,Human-Human
GCA_031047695.1_PDT001725777.1_genomic.fasta,GCA_016651955.1_ASM1665195v1_genomic.fasta,4,Human,Human,Human-Human
GCA_036986455.1_ASM3698645v1_genomic.fasta,GCA_036986475.1_ASM3698647v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986455.1_ASM3698645v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,4,Animal,Food,NonHuman-NonHuman
